frame,entity,x,y,z,vx,vy,vz,observed,cams_used,rmse
145,player_0,-6132.947458123813,1063.0867386448326,289.4784529984231,-1920.403719138767,-1351.2184042774984,309.7237803427522,1,2,0.8478947815497895
145,player_1,-5887.83457053736,755.958217604983,334.04650862513176,-1595.053059812973,-1989.0749295558521,188.0380075123897,1,2,0.9964425682708997
145,referee_0,-17876.10326104371,4853.025864441214,-43.00155444298534,-2627.754448475656,-222.592085347477,14.616655847022328,0,0,nan
145,player_2,-8800.584494607481,5156.830138115473,503.2261426898954,-3133.575085823692,954.0920159285349,99.63481532598047,0,0,nan
145,player_3,-10262.680866642242,1534.6950732624393,649.4081857943168,-3731.1772268980494,-276.8472270235561,55.02503430718838,0,0,nan
145,player_4,-6659.373158835914,8645.887442949843,242.98312232647146,-1632.3304299029492,2268.289472324522,97.17265493448959,0,0,nan
145,ball,-8317.626157062261,654.3725713613692,2105.514611675524,-3986.9321879398467,-263.8113702392795,351.2225900552557,0,0,nan
146,player_0,-6243.149574914428,878.5656470397836,321.7805383871307,-1962.1529743816918,-1514.3744842530161,334.62521560245267,1,2,1.718336778822878
146,player_1,-5765.407818853363,718.3384918387369,410.553568954042,-1406.69558309726,-1946.652245059184,257.8120547113441,1,2,1.9623258588811718
146,referee_0,-17981.213438982737,4844.1221810273155,-42.41688820910444,-2627.754448475656,-222.592085347477,14.616655847022328,0,0,nan
146,player_2,-8925.92749804043,5194.993818752615,507.21153530293464,-3133.575085823692,954.0920159285349,99.63481532598047,0,0,nan
146,player_3,-10411.927955718164,1523.621184181497,651.6091871666043,-3731.1772268980494,-276.8472270235561,55.02503430718838,0,0,nan
146,player_4,-6724.6663760320325,8736.619021842824,246.87002852385103,-1632.3304299029492,2268.289472324522,97.17265493448959,0,0,nan
146,ball,-8477.103444579854,643.820116551798,2119.5635152777345,-3986.9321879398467,-263.8113702392795,351.2225900552557,0,0,nan
147,player_0,-6533.080706848108,1296.6616242997166,294.89620650288083,-2226.7657877067827,-915.3418245619465,284.2301585917878,1,2,1.465391623999615
147,player_1,-5670.570874777316,697.0060865280133,468.28990546612283,-1253.9096234805531,-1889.4895665788788,305.763547018537,1,2,2.600010744802835
147,referee_0,-18086.323616921763,4835.218497613417,-41.83222197522355,-2627.754448475656,-222.592085347477,14.616655847022328,0,0,nan
147,player_2,-9051.270501473378,5233.157499389757,511.19692791597384,-3133.575085823692,954.0920159285349,99.63481532598047,0,0,nan
147,player_3,-10561.175044794085,1512.5472951005547,653.8101885388919,-3731.1772268980494,-276.8472270235561,55.02503430718838,0,0,nan
147,player_4,-6789.959593228151,8827.350600735805,250.7569347212306,-1632.3304299029492,2268.289472324522,97.17265493448959,0,0,nan
147,ball,-8636.580732097447,633.2676617422269,2133.612418879945,-3986.9321879398467,-263.8113702392795,351.2225900552557,0,0,nan
148,player_0,-6812.106008057732,1692.3933581117851,269.4481032870128,-2464.6483395681216,-373.9103934972984,238.12339235928698,1,2,0.592870866573025
148,player_1,-5723.036987095851,606.1657761256995,544.199420925356,-1256.2539262550554,-1904.9787393272554,370.3957610947808,1,2,1.174678647779942
148,referee_0,-18191.43379486079,4826.314814199518,-41.24755574134265,-2627.754448475656,-222.592085347477,14.616655847022328,0,0,nan
148,player_2,-9176.613504906327,5271.321180026898,515.182320529013,-3133.575085823692,954.0920159285349,99.63481532598047,0,0,nan
148,player_3,-10710.422133870006,1501.4734060196124,656.0111899111795,-3731.1772268980494,-276.8472270235561,55.02503430718838,0,0,nan
148,player_4,-6855.252810424269,8918.082179628786,254.64384091861018,-1632.3304299029492,2268.289472324522,97.17265493448959,0,0,nan
148,ball,-8796.05801961504,622.7152069326557,2147.6613224821554,-3986.9321879398467,-263.8113702392795,351.2225900552557,0,0,nan
149,player_0,-7080.364228756967,2066.145282818591,245.87168749979236,-2677.262954430388,113.17606889637784,196.6444259571518,1,2,2.405960599882665
149,player_1,-5383.104156322721,1029.8289590216443,628.4505754182059,-857.3675792073932,-1393.966557741376,441.37989835947445,1,2,3.184275352692951
149,referee_0,-18296.543972799816,4817.411130785619,-40.662889507461756,-2627.754448475656,-222.592085347477,14.616655847022328,0,0,nan
149,player_2,-9301.956508339275,5309.48486066404,519.1677131420523,-3133.575085823692,954.0920159285349,99.63481532598047,0,0,nan
149,player_3,-10859.669222945928,1490.39951693867,658.2121912834671,-3731.1772268980494,-276.8472270235561,55.02503430718838,0,0,nan
149,player_4,-6920.546027620388,9008.813758521766,258.53074711598975,-1632.3304299029492,2268.289472324522,97.17265493448959,0,0,nan
149,ball,-8955.535307132634,612.1627521230846,2161.710226084366,-3986.9321879398467,-263.8113702392795,351.2225900552557,0,0,nan
150,player_0,-6794.481837352113,2262.9584757511957,330.7715953991167,-2184.559922519672,354.261311355662,293.2285642281736,1,2,2.7439443395187877
150,player_1,-5417.398859491017,974.0702967119893,646.1057713525848,-857.3675792073932,-1393.966557741376,441.37989835947445,0,0,nan
150,referee_0,-18401.654150738843,4808.50744737172,-40.07822327358086,-2627.754448475656,-222.592085347477,14.616655847022328,0,0,nan
150,player_2,-9427.299511772224,5347.6485413011815,523.1531057550916,-3133.575085823692,954.0920159285349,99.63481532598047,0,0,nan
150,player_3,-11008.916312021849,1479.3256278577278,660.4131926557546,-3731.1772268980494,-276.8472270235561,55.02503430718838,0,0,nan
150,player_4,-6985.839244816506,9099.545337414747,262.4176533133693,-1632.3304299029492,2268.289472324522,97.17265493448959,0,0,nan
150,ball,-9115.012594650227,601.6102973135135,2175.759129686576,-3986.9321879398467,-263.8113702392795,351.2225900552557,0,0,nan
151,player_0,-6524.951554806288,2447.813353506763,410.4716175188962,-1736.8499596134634,568.3672317135893,378.49098754557485,1,2,1.7663703828096258
151,player_1,-5515.6261043824925,852.5024950685823,592.2177781783824,-923.7267602423458,-1462.2735649883527,367.12119833108284,1,2,2.630233835375782
151,referee_0,-18506.76432867787,4799.603763957822,-39.493557039699965,-2627.754448475656,-222.592085347477,14.616655847022328,0,0,nan
151,player_2,-9552.642515205172,5385.812221938323,527.1384983681309,-3133.575085823692,954.0920159285349,99.63481532598047,0,0,nan
151,player_3,-11158.16340109777,1468.2517387767855,662.6141940280422,-3731.1772268980494,-276.8472270235561,55.02503430718838,0,0,nan
151,player_4,-7051.132462012624,9190.276916307728,266.3045595107489,-1632.3304299029492,2268.289472324522,97.17265493448959,0,0,nan
151,ball,-9274.48988216782,591.0578425039423,2189.8080332887866,-3986.9321879398467,-263.8113702392795,351.2225900552557,0,0,nan
152,player_0,-6530.884139794682,2280.214181895399,399.6736757565776,-1657.10985345175,329.51131930082954,345.94110593236235,1,2,1.9918967389927926
152,player_1,-5552.575174792186,794.0115524690482,606.9026261116258,-923.7267602423458,-1462.2735649883527,367.12119833108284,0,0,nan
152,referee_0,-18611.874506616896,4790.700080543923,-38.90889080581907,-2627.754448475656,-222.592085347477,14.616655847022328,0,0,nan
152,player_2,-9677.985518638121,5423.975902575465,531.1238909811701,-3133.575085823692,954.0920159285349,99.63481532598047,0,0,nan
152,player_3,-11307.410490173692,1457.1778496958432,664.8151954003298,-3731.1772268980494,-276.8472270235561,55.02503430718838,0,0,nan
152,player_4,-7116.425679208743,9281.00849520071,270.1914657081285,-1632.3304299029492,2268.289472324522,97.17265493448959,0,0,nan
152,ball,-9433.967169685413,580.5053876943712,2203.856936890997,-3986.9321879398467,-263.8113702392795,351.2225900552557,0,0,nan
153,player_0,-6536.646522403195,2123.8090690162962,387.15789432471877,-1581.1309583698112,116.61482801804186,312.85720615172727,1,2,0.9342447979454612
153,player_1,-5260.256031778111,1199.8721977145162,681.9661580331385,-577.984840645435,-974.6898784853929,430.5207044290882,1,2,2.4925141673404165
153,referee_0,-18716.984684555922,4781.796397130024,-38.324224571938174,-2627.754448475656,-222.592085347477,14.616655847022328,0,0,nan
153,player_2,-9803.32852207107,5462.139583212606,535.1092835942094,-3133.575085823692,954.0920159285349,99.63481532598047,0,0,nan
153,player_3,-11456.657579249613,1446.1039606149009,667.0161967726174,-3731.1772268980494,-276.8472270235561,55.02503430718838,0,0,nan
153,player_4,-7181.718896404861,9371.74007409369,274.07837190550805,-1632.3304299029492,2268.289472324522,97.17265493448959,0,0,nan
153,ball,-9593.444457203006,569.9529328848,2217.9058404932075,-3986.9321879398467,-263.8113702392795,351.2225900552557,0,0,nan
154,player_0,-6288.498400089812,2300.101426494459,460.5081681465971,-1190.0876193654974,332.14252552732535,389.2541687641093,1,2,1.509937634499743
154,player_1,-5283.375425403929,1160.8846025751004,699.186986210302,-577.984840645435,-974.6898784853929,430.5207044290882,0,0,nan
154,referee_0,-18822.09486249495,4772.892713716125,-37.73955833805728,-2627.754448475656,-222.592085347477,14.616655847022328,0,0,nan
154,player_2,-9928.671525504018,5500.303263849748,539.0946762072487,-3133.575085823692,954.0920159285349,99.63481532598047,0,0,nan
154,player_3,-11605.904668325535,1435.0300715339586,669.217198144905,-3731.1772268980494,-276.8472270235561,55.02503430718838,0,0,nan
154,player_4,-7247.012113600979,9462.471652986671,277.9652781028876,-1632.3304299029492,2268.289472324522,97.17265493448959,0,0,nan
154,ball,-9752.9217447206,559.4004780752289,2231.954744095418,-3986.9321879398467,-263.8113702392795,351.2225900552557,0,0,nan
155,player_0,-6055.1655992300075,2465.5234928860687,527.7299145481638,-837.1991878916853,523.2433632225085,454.13451552109103,1,2,0.2571349845420586
155,player_1,-5306.494819029746,1121.8970074356846,716.4078143874656,-577.984840645435,-974.6898784853929,430.5207044290882,0,0,nan
155,referee_0,-18927.205040433975,4763.989030302227,-37.15489210417638,-2627.754448475656,-222.592085347477,14.616655847022328,0,0,nan
155,player_2,-10054.014528936967,5538.46694448689,543.0800688202879,-3133.575085823692,954.0920159285349,99.63481532598047,0,0,nan
155,player_3,-11755.151757401456,1423.9561824530163,671.4181995171925,-3731.1772268980494,-276.8472270235561,55.02503430718838,0,0,nan
155,player_4,-7312.305330797098,9553.203231879652,281.8521843002672,-1632.3304299029492,2268.289472324522,97.17265493448959,0,0,nan
155,ball,-9912.399032238192,548.8480232656577,2246.0036476976284,-3986.9321879398467,-263.8113702392795,351.2225900552557,0,0,nan
156,player_0,-5835.979187773105,2621.8124035902865,589.8230856424036,-519.7422909619352,693.3069217610199,509.3248363971877,1,2,2.3739025074474975
156,player_1,-5329.614212655564,1082.9094122962688,733.6286425646291,-577.984840645435,-974.6898784853929,430.5207044290882,0,0,nan
156,referee_0,-19032.315218373,4755.085346888328,-36.57022587029549,-2627.754448475656,-222.592085347477,14.616655847022328,0,0,nan
156,player_2,-10179.357532369915,5576.630625124031,547.0654614333272,-3133.575085823692,954.0920159285349,99.63481532598047,0,0,nan
156,player_3,-11904.398846477377,1412.882293372074,673.6192008894801,-3731.1772268980494,-276.8472270235561,55.02503430718838,0,0,nan
156,player_4,-7377.598547993216,9643.934810772633,285.73909049764677,-1632.3304299029492,2268.289472324522,97.17265493448959,0,0,nan
156,ball,-10071.876319755786,538.2955684560866,2260.052551299839,-3986.9321879398467,-263.8113702392795,351.2225900552557,0,0,nan
157,player_0,-5856.768879411582,2649.5446804607272,610.1960790982911,-519.7422909619352,693.3069217610199,509.3248363971877,0,0,nan
157,player_1,-5352.733606281382,1043.921817156853,750.8494707417926,-577.984840645435,-974.6898784853929,430.5207044290882,0,0,nan
157,referee_0,-19137.425396312028,4746.181663474429,-35.98555963641459,-2627.754448475656,-222.592085347477,14.616655847022328,0,0,nan
157,player_2,-10304.700535802864,5614.794305761173,551.0508540463665,-3133.575085823692,954.0920159285349,99.63481532598047,0,0,nan
157,player_3,-12053.645935553299,1401.8084042911316,675.8202022617677,-3731.1772268980494,-276.8472270235561,55.02503430718838,0,0,nan
157,player_4,-7442.891765189334,9734.666389665614,289.62599669502634,-1632.3304299029492,2268.289472324522,97.17265493448959,0,0,nan
157,ball,-10231.353607273379,527.7431136465154,2274.101454902049,-3986.9321879398467,-263.8113702392795,351.2225900552557,0,0,nan
158,player_0,-5877.558571050059,2677.276957331168,630.5690725541785,-519.7422909619352,693.3069217610199,509.3248363971877,0,0,nan
158,player_1,-5375.8529999072,1004.9342220174373,768.0702989189562,-577.984840645435,-974.6898784853929,430.5207044290882,0,0,nan
158,referee_0,-19242.535574251055,4737.27798006053,-35.4008934025337,-2627.754448475656,-222.592085347477,14.616655847022328,0,0,nan
158,player_2,-10430.043539235812,5652.9579863983145,555.0362466594057,-3133.575085823692,954.0920159285349,99.63481532598047,0,0,nan
158,player_3,-12202.89302462922,1390.7345152101893,678.0212036340553,-3731.1772268980494,-276.8472270235561,55.02503430718838,0,0,nan
158,player_4,-7508.184982385453,9825.397968558595,293.5129028924059,-1632.3304299029492,2268.289472324522,97.17265493448959,0,0,nan
158,ball,-10390.830894790972,517.1906588369443,2288.1503585042597,-3986.9321879398467,-263.8113702392795,351.2225900552557,0,0,nan
159,player_0,-5898.348262688536,2705.0092342016087,650.942066010066,-519.7422909619352,693.3069217610199,509.3248363971877,0,0,nan
159,player_1,-5398.972393533018,965.9466268780216,785.2911270961197,-577.984840645435,-974.6898784853929,430.5207044290882,0,0,nan
159,referee_0,-19347.64575219008,4728.374296646632,-34.8162271686528,-2627.754448475656,-222.592085347477,14.616655847022328,0,0,nan
159,player_2,-10555.38654266876,5691.121667035456,559.021639272445,-3133.575085823692,954.0920159285349,99.63481532598047,0,0,nan
159,player_3,-12352.140113705142,1379.660626129247,680.2222050063428,-3731.1772268980494,-276.8472270235561,55.02503430718838,0,0,nan
159,player_4,-7573.478199581571,9916.129547451575,297.3998090897855,-1632.3304299029492,2268.289472324522,97.17265493448959,0,0,nan
159,ball,-10550.308182308565,506.6382040273731,2302.19926210647,-3986.9321879398467,-263.8113702392795,351.2225900552557,0,0,nan
160,player_0,-5635.169251132372,2871.9654780024002,707.2865749325025,-171.3494892303404,864.116688335209,553.4572246320012,1,2,0.9246653055652677
160,player_1,-5422.091787158835,926.9590317386059,802.5119552732832,-577.984840645435,-974.6898784853929,430.5207044290882,0,0,nan
160,referee_0,-19452.755930129108,4719.470613232733,-34.231560934771906,-2627.754448475656,-222.592085347477,14.616655847022328,0,0,nan
160,player_2,-10680.72954610171,5729.285347672598,563.0070318854843,-3133.575085823692,954.0920159285349,99.63481532598047,0,0,nan
160,player_3,-12501.387202781063,1368.5867370483047,682.4232063786304,-3731.1772268980494,-276.8472270235561,55.02503430718838,0,0,nan
160,player_4,-7638.771416777689,10006.861126344556,301.28671528716507,-1632.3304299029492,2268.289472324522,97.17265493448959,0,0,nan
160,ball,-10709.785469826158,496.0857492178019,2316.2481657086805,-3986.9321879398467,-263.8113702392795,351.2225900552557,0,0,nan
161,player_0,-5409.281253304934,3017.5194936818584,756.899155258376,111.65425461713187,999.0747281519423,586.8647233390049,1,2,2.129434441273051
161,player_1,-5445.211180784653,887.9714365991902,819.7327834504467,-577.984840645435,-974.6898784853929,430.5207044290882,0,0,nan
161,referee_0,-19557.866108068134,4710.566929818834,-33.64689470089101,-2627.754448475656,-222.592085347477,14.616655847022328,0,0,nan
161,player_2,-10806.072549534658,5767.449028309739,566.9924244985235,-3133.575085823692,954.0920159285349,99.63481532598047,0,0,nan
161,player_3,-12650.634291856984,1357.5128479673624,684.624207750918,-3731.1772268980494,-276.8472270235561,55.02503430718838,0,0,nan
161,player_4,-7704.064633973808,10097.592705237537,305.17362148454464,-1632.3304299029492,2268.289472324522,97.17265493448959,0,0,nan
161,ball,-10869.262757343751,485.5332944082307,2330.297069310891,-3986.9321879398467,-263.8113702392795,351.2225900552557,0,0,nan
162,player_0,-5212.41675765768,3145.173665308667,800.106798686414,344.00701593968665,1104.9763172052676,610.6956464517551,1,2,2.229423601797221
162,player_1,-5468.330574410471,848.9838414597745,836.9536116276103,-577.984840645435,-974.6898784853929,430.5207044290882,0,0,nan
162,referee_0,-19662.97628600716,4701.663246404935,-33.062228467010115,-2627.754448475656,-222.592085347477,14.616655847022328,0,0,nan
162,player_2,-10931.415552967606,5805.612708946881,570.9778171115628,-3133.575085823692,954.0920159285349,99.63481532598047,0,0,nan
162,player_3,-12799.881380932906,1346.43895888642,686.8252091232056,-3731.1772268980494,-276.8472270235561,55.02503430718838,0,0,nan
162,player_4,-7769.357851169926,10188.324284130518,309.0605276819242,-1632.3304299029492,2268.289472324522,97.17265493448959,0,0,nan
162,ball,-11028.740044861344,474.9808395986595,2344.3459729131014,-3986.9321879398467,-263.8113702392795,351.2225900552557,0,0,nan
163,player_0,-5040.821396777994,3256.1912259443943,837.1759024377637,533.6729764733359,1185.2702320425271,625.8863132561437,1,2,2.446763247056524
163,player_1,-5491.449968036289,809.9962463203588,854.1744398047738,-577.984840645435,-974.6898784853929,430.5207044290882,0,0,nan
163,referee_0,-19768.086463946187,4692.759562991037,-32.47756223312922,-2627.754448475656,-222.592085347477,14.616655847022328,0,0,nan
163,player_2,-11056.758556400555,5843.776389584023,574.963209724602,-3133.575085823692,954.0920159285349,99.63481532598047,0,0,nan
163,player_3,-12949.128470008827,1335.3650698054778,689.0262104954932,-3731.1772268980494,-276.8472270235561,55.02503430718838,0,0,nan
163,player_4,-7834.6510683660445,10279.0558630235,312.9474338793038,-1632.3304299029492,2268.289472324522,97.17265493448959,0,0,nan
163,ball,-11188.217332378937,464.4283847890883,2358.394876515312,-3986.9321879398467,-263.8113702392795,351.2225900552557,0,0,nan
164,player_0,-5019.474477719061,3303.6020352260953,862.2113549680095,533.6729764733359,1185.2702320425271,625.8863132561437,0,0,nan
164,player_1,-5514.5693616621065,771.008651180943,871.3952679819373,-577.984840645435,-974.6898784853929,430.5207044290882,0,0,nan
164,referee_0,-19873.196641885213,4683.855879577138,-31.892895999248328,-2627.754448475656,-222.592085347477,14.616655847022328,0,0,nan
164,player_2,-11182.101559833503,5881.940070221164,578.9486023376413,-3133.575085823692,954.0920159285349,99.63481532598047,0,0,nan
164,player_3,-13098.375559084749,1324.2911807245355,691.2272118677807,-3731.1772268980494,-276.8472270235561,55.02503430718838,0,0,nan
164,player_4,-7899.944285562163,10369.78744191648,316.83434007668336,-1632.3304299029492,2268.289472324522,97.17265493448959,0,0,nan
164,ball,-11347.69461989653,453.8759299795171,2372.4437801175222,-3986.9321879398467,-263.8113702392795,351.2225900552557,0,0,nan
165,player_0,-4998.127558660128,3351.012844507796,887.2468074982552,533.6729764733359,1185.2702320425271,625.8863132561437,0,0,nan
165,player_1,-5537.688755287924,732.0210560415273,888.6160961591008,-577.984840645435,-974.6898784853929,430.5207044290882,0,0,nan
165,referee_0,-19978.30681982424,4674.952196163239,-31.308229765367436,-2627.754448475656,-222.592085347477,14.616655847022328,0,0,nan
165,player_2,-11307.444563266452,5920.103750858306,582.9339949506806,-3133.575085823692,954.0920159285349,99.63481532598047,0,0,nan
165,player_3,-13247.62264816067,1313.2172916435932,693.4282132400683,-3731.1772268980494,-276.8472270235561,55.02503430718838,0,0,nan
165,player_4,-7965.237502758281,10460.519020809461,320.72124627406293,-1632.3304299029492,2268.289472324522,97.17265493448959,0,0,nan
165,ball,-11507.171907414124,443.3234751699459,2386.4926837197327,-3986.9321879398467,-263.8113702392795,351.2225900552557,0,0,nan
166,player_0,-4976.780639601195,3398.423653789497,912.2822600285009,533.6729764733359,1185.2702320425271,625.8863132561437,0,0,nan
166,player_1,-5560.808148913742,693.0334609021116,905.8369243362644,-577.984840645435,-974.6898784853929,430.5207044290882,0,0,nan
166,referee_0,-20083.416997763266,4666.04851274934,-30.723563531486544,-2627.754448475656,-222.592085347477,14.616655847022328,0,0,nan
166,player_2,-11432.7875666994,5958.267431495447,586.9193875637199,-3133.575085823692,954.0920159285349,99.63481532598047,0,0,nan
166,player_3,-13396.869737236591,1302.1434025626509,695.6292146123559,-3731.1772268980494,-276.8472270235561,55.02503430718838,0,0,nan
166,player_4,-8030.5307199543995,10551.250599702442,324.6081524714425,-1632.3304299029492,2268.289472324522,97.17265493448959,0,0,nan
166,ball,-11666.649194931717,432.7710203603747,2400.541587321943,-3986.9321879398467,-263.8113702392795,351.2225900552557,0,0,nan
167,player_0,-4955.433720542262,3445.834463071198,937.3177125587466,533.6729764733359,1185.2702320425271,625.8863132561437,0,0,nan
167,player_1,-5583.92754253956,654.0458657626959,923.0577525134279,-577.984840645435,-974.6898784853929,430.5207044290882,0,0,nan
167,referee_0,-20188.527175702293,4657.1448293354415,-30.138897297605652,-2627.754448475656,-222.592085347477,14.616655847022328,0,0,nan
167,player_2,-11558.130570132349,5996.431112132589,590.9047801767591,-3133.575085823692,954.0920159285349,99.63481532598047,0,0,nan
167,player_3,-13546.116826312513,1291.0695134817086,697.8302159846435,-3731.1772268980494,-276.8472270235561,55.02503430718838,0,0,nan
167,player_4,-8095.823937150518,10641.982178595423,328.4950586688221,-1632.3304299029492,2268.289472324522,97.17265493448959,0,0,nan
167,ball,-11826.12648244931,422.2185655508035,2414.5904909241535,-3986.9321879398467,-263.8113702392795,351.2225900552557,0,0,nan
168,player_0,-4934.086801483329,3493.245272352899,962.3531650889923,533.6729764733359,1185.2702320425271,625.8863132561437,0,0,nan
168,player_1,-5607.046936165378,615.0582706232802,940.2785806905914,-577.984840645435,-974.6898784853929,430.5207044290882,0,0,nan
168,referee_0,-20293.63735364132,4648.241145921543,-29.55423106372476,-2627.754448475656,-222.592085347477,14.616655847022328,0,0,nan
168,player_2,-11683.473573565298,6034.594792769731,594.8901727897984,-3133.575085823692,954.0920159285349,99.63481532598047,0,0,nan
168,player_3,-13695.363915388434,1279.9956244007662,700.031217356931,-3731.1772268980494,-276.8472270235561,55.02503430718838,0,0,nan
168,player_4,-8161.117154346636,10732.713757488404,332.38196486620166,-1632.3304299029492,2268.289472324522,97.17265493448959,0,0,nan
168,ball,-11985.603769966903,411.6661107412323,2428.639394526364,-3986.9321879398467,-263.8113702392795,351.2225900552557,0,0,nan
169,player_0,-5260.146105476123,3204.5024051839637,500.9013887223772,141.09958924573152,805.4123635391485,76.14964586612064,1,2,1.262530752713182
169,player_1,-5630.1663297911955,576.0706754838645,957.4994088677549,-577.984840645435,-974.6898784853929,430.5207044290882,0,0,nan
169,referee_0,-20398.747531580346,4639.337462507644,-28.96956482984387,-2627.754448475656,-222.592085347477,14.616655847022328,0,0,nan
169,player_2,-11808.816576998246,6072.758473406872,598.8755654028377,-3133.575085823692,954.0920159285349,99.63481532598047,0,0,nan
169,player_3,-13844.611004464356,1268.921735319824,702.2322187292186,-3731.1772268980494,-276.8472270235561,55.02503430718838,0,0,nan
169,player_4,-8226.410371542754,10823.445336381385,336.26887106358123,-1632.3304299029492,2268.289472324522,97.17265493448959,0,0,nan
169,ball,-12145.081057484496,401.11365593166107,2442.6882981285744,-3986.9321879398467,-263.8113702392795,351.2225900552557,0,0,nan
170,player_0,-5425.915171124372,2291.243613052116,42.32454428617092,-50.41463545279788,-250.9364227689008,-439.60652815764206,1,2,0.2644772270505851
170,player_1,-5911.4274849363355,-489.9888286973445,729.0398752560357,-802.7438925810186,-1868.9415764177502,216.6115528456187,1,2,0.753980980200311
170,referee_0,-20503.857709519372,4630.433779093745,-28.384898595962976,-2627.754448475656,-222.592085347477,14.616655847022328,0,0,nan
170,player_2,-11934.159580431195,6110.922154044014,602.8609580158769,-3133.575085823692,954.0920159285349,99.63481532598047,0,0,nan
170,player_3,-13993.858093540277,1257.8478462388816,704.4332201015062,-3731.1772268980494,-276.8472270235561,55.02503430718838,0,0,nan
170,player_4,-8291.703588738872,10914.176915274365,340.1557772609608,-1632.3304299029492,2268.289472324522,97.17265493448959,0,0,nan
170,ball,-12304.55834500209,390.56120112208987,2456.737201730785,-3986.9321879398467,-263.8113702392795,351.2225900552557,0,0,nan
171,player_0,-5816.6248250942135,1414.6289544552192,-175.5427000997678,-481.41610889131914,-1211.8386898625854,-661.6898835701825,1,2,0.24148992225369892
171,player_1,-5859.284787420349,-326.0357070180148,220.24513467406098,-730.058370233862,-1663.0031447700535,-229.80621903124506,1,2,1.5102801573718587
171,player_2,-8582.233613958026,2322.862881777792,-1132.8723660286664,-1410.909749552053,-941.4477616548747,-762.2349893931846,1,2,1.9682254652745579
171,referee_0,-20608.9678874584,4621.530095679846,-27.800232362082085,-2627.754448475656,-222.592085347477,14.616655847022328,0,0,nan
171,player_3,-14143.105182616198,1246.7739571579393,706.6342214737938,-3731.1772268980494,-276.8472270235561,55.02503430718838,0,0,nan
171,player_4,-8356.99680593499,11004.908494167346,344.0426834583404,-1632.3304299029492,2268.289472324522,97.17265493448959,0,0,nan
171,ball,-12464.035632519683,380.00874631251867,2470.7861053329952,-3986.9321879398467,-263.8113702392795,351.2225900552557,0,0,nan
172,player_0,-5811.147080755426,1229.8778909012015,-323.89681747639384,-454.1046411960755,-1362.3149769742622,-796.2757773287201,1,2,0.2935987843173123
172,player_1,-5888.487122229703,-392.55583280881694,211.05288591281118,-730.058370233862,-1663.0031447700535,-229.80621903124506,0,0,nan
172,referee_0,-20714.078065397425,4612.626412265948,-27.215566128201193,-2627.754448475656,-222.592085347477,14.616655847022328,0,0,nan
172,player_2,-8638.670003940108,2285.204971311597,-1163.361765604394,-1410.909749552053,-941.4477616548747,-762.2349893931846,0,0,nan
172,player_3,-14292.35227169212,1235.700068076997,708.8352228460814,-3731.1772268980494,-276.8472270235561,55.02503430718838,0,0,nan
172,player_4,-8422.290023131109,11095.640073060327,347.92958965571995,-1632.3304299029492,2268.289472324522,97.17265493448959,0,0,nan
172,ball,-12623.512920037276,369.45629150294747,2484.8350089352057,-3986.9321879398467,-263.8113702392795,351.2225900552557,0,0,nan
173,player_0,-5829.311266403269,1175.385291822231,-355.7478485695426,-454.1046411960755,-1362.3149769742622,-796.2757773287201,0,0,nan
173,player_1,-5917.689457039058,-459.07595859961907,201.86063715156138,-730.058370233862,-1663.0031447700535,-229.80621903124506,0,0,nan
173,referee_0,-20819.18824333645,4603.722728852049,-26.6308998943203,-2627.754448475656,-222.592085347477,14.616655847022328,0,0,nan
173,player_2,-8695.10639392219,2247.547060845402,-1193.8511651801214,-1410.909749552053,-941.4477616548747,-762.2349893931846,0,0,nan
173,player_3,-14441.599360768041,1224.6261789960547,711.036224218369,-3731.1772268980494,-276.8472270235561,55.02503430718838,0,0,nan
173,player_4,-8487.583240327227,11186.371651953308,351.8164958530995,-1632.3304299029492,2268.289472324522,97.17265493448959,0,0,nan
173,ball,-12782.990207554869,358.90383669337626,2498.883912537416,-3986.9321879398467,-263.8113702392795,351.2225900552557,0,0,nan
174,player_0,-5979.280723294787,513.34296832275,-585.6064838222338,-598.8153176162612,-2029.3515131477589,-1013.670833413343,1,2,1.601164192944252
174,player_1,-5946.891791848412,-525.5960843904212,192.66838839031158,-730.058370233862,-1663.0031447700535,-229.80621903124506,0,0,nan
174,referee_0,-20924.298421275478,4594.81904543815,-26.04623366043941,-2627.754448475656,-222.592085347477,14.616655847022328,0,0,nan
174,player_2,-8751.542783904271,2209.889150379207,-1224.3405647558488,-1410.909749552053,-941.4477616548747,-762.2349893931846,0,0,nan
174,player_3,-14590.846449843963,1213.5522899151124,713.2372255906565,-3731.1772268980494,-276.8472270235561,55.02503430718838,0,0,nan
174,player_4,-8552.876457523345,11277.103230846289,355.7034020504791,-1632.3304299029492,2268.289472324522,97.17265493448959,0,0,nan
174,ball,-12942.467495072462,348.35138188380506,2512.9328161396265,-3986.9321879398467,-263.8113702392795,351.2225900552557,0,0,nan
175,player_0,-6145.071232321826,246.73376376652072,-905.5085170685877,-754.3314577520952,-2232.669234242411,-1319.9658613521628,1,2,2.8945372253959016
175,player_1,-5976.0941266577665,-592.1162101812233,183.47613962906178,-730.058370233862,-1663.0031447700535,-229.80621903124506,0,0,nan
175,referee_0,-21029.408599214505,4585.915362024251,-25.461567426558517,-2627.754448475656,-222.592085347477,14.616655847022328,0,0,nan
